Timestamp,Open,High,Low,Close,Volume
2024-09-16 09:30:00,419.0136913511503,419.0599732665184,41.825735349883104,418.78018544211886,966415
2024-09-16 09:33:00,418.7374562768036,418.9249718260529,41.82544661254044,418.2952796127624,1031221
2024-09-16 09:36:00,418.27266351593335,418.79767376920654,41.79836937695209,418.1839300477264,967363
2024-09-16 09:39:00,418.195903541854,419.7913303084993,41.88308815836425,419.7312525877267,1003730
2024-09-16 09:42:00,419.70711431627353,420.1684256770887,41.95789312712743,419.6309168865561,1029575
2024-09-16 09:45:00,419.7226152021683,419.88060718563554,41.90766651792687,419.1410921779958,992983
2024-09-16 09:48:00,419.141450663972,419.197795971238,41.7868239188623,418.143393113347,1026727
2024-09-16 09:51:00,418.1650605607332,419.01430127053584,41.81593063269264,418.88873541558274,913422
2024-09-16 09:54:00,418.93770890889147,419.14102213727057,41.84084700959372,418.7497684503923,966972
2024-09-16 09:57:00,418.7728430869522,418.8504974638743,41.8098551273787,418.1265250231714,984789
2024-09-16 10:00:00,418.160061086315,419.2051073614743,41.803597710460686,418.727374624064,929411
2024-09-16 10:03:00,418.78428602308,419.4798206969168,41.84751670794995,419.0582294107879,966920
2024-09-16 10:06:00,419.0178100784759,419.5482686470867,41.87686826661416,418.9286128988407,979769
2024-09-16 10:09:00,418.9984064490545,419.7454057329872,41.84950511872113,418.83182198570586,971577
2024-09-16 10:12:00,418.8652863057748,419.13718969559824,41.84739608008013,418.6647199187531,976243
2024-09-16 10:15:00,418.64678074223264,418.7627868470069,41.77295394241835,417.805229091778,944557
2024-09-16 10:18:00,417.8248406206535,417.860600442034,41.69454931884242,416.8974596705371,885489
2024-09-16 10:21:00,416.8382920330735,417.3923335503197,41.68665968657177,417.2721766290443,842985
2024-09-16 10:24:00,417.2706802507842,418.40859868094856,41.7115571978658,418.0305065236018,973086
2024-09-16 10:27:00,417.9734687568722,418.3011365286104,41.77906937650661,417.7745587729524,984696
2024-09-16 10:30:00,417.8506365673338,418.0008303392852,41.699123474774325,417.3189621663123,1012840
2024-09-16 10:33:00,417.3420381733455,417.74199699353903,41.68452908530574,416.7168653287238,987386
2024-09-16 10:36:00,416.68171653647744,417.5154953859942,41.60767595641338,417.3125650784902,906153
2024-09-16 10:39:00,417.31266950306485,417.7920877867636,41.72812184488626,417.5061570854993,985751
2024-09-16 10:42:00,417.4452914188111,417.5135918255233,41.61262102208732,416.4830544361771,949749
2024-09-16 10:45:00,416.41412382837575,417.1325899065543,41.62098225678001,416.7917422743513,917784
2024-09-16 10:48:00,416.7625836500091,417.8849402196079,41.66706622177253,417.7510769183097,1001994
2024-09-16 10:51:00,417.8407521920576,418.20106068075626,41.698976369280906,417.0780374414032,927871
2024-09-16 10:54:00,417.1387108964301,417.56451139780455,41.69323845261947,417.128528319514,919261
2024-09-16 10:57:00,417.1259720243607,418.1996085460799,41.72507663133432,418.12597154973633,982548
2024-09-16 11:00:00,418.1152656420576,418.27091959629183,41.77276139964572,417.79857173016967,1000458
2024-09-16 11:03:00,417.7855364168235,418.2826428239957,41.74095957489786,417.3027360973509,955017
2024-09-16 11:06:00,417.30555539328617,417.5668250595346,41.69246242120318,417.0709443673928,973030
2024-09-16 11:09:00,416.9902784468696,417.1257488647813,41.6602142695936,416.7815703789624,994752
2024-09-16 11:12:00,416.8321486041374,417.1553238876025,41.639254229297855,415.86241788775664,907536
2024-09-16 11:15:00,415.9044310778549,417.6869779223904,41.56103108396941,417.4738319239775,1086131
2024-09-16 11:18:00,417.43927773083647,417.52885271704537,41.70043700948904,417.451979306684,989627
2024-09-16 11:21:00,417.38595638437016,417.8162205707503,41.72599442981831,417.6868891552376,1003406
2024-09-16 11:24:00,417.69607587354784,417.7350823428823,41.69449937362606,417.3387951459072,1040770
2024-09-16 11:27:00,417.36808988351913,417.4228617538909,41.679771633627865,417.0513238692242,981814
2024-09-16 11:30:00,417.0636540817621,417.601958704285,41.667052711504255,417.2365961441489,1043326
2024-09-16 11:33:00,417.3334035674818,417.833406915875,41.68855078387335,417.3817546797232,964441
2024-09-16 11:36:00,417.35968409508905,418.4131896553733,41.69384179133811,417.01173118220873,1001539
2024-09-16 11:39:00,417.079250587106,417.9561526092409,41.70889678965416,417.7628723434375,970197
2024-09-16 11:42:00,417.7438507214771,418.5817527794716,41.802466302067856,418.2759653962543,936257
2024-09-16 11:45:00,418.2340688353572,418.9938572143888,41.78306152439055,417.9464792318615,1008295
2024-09-16 11:48:00,417.9870216261887,418.30754609921576,41.74187714575386,418.0365264197917,995273
2024-09-16 11:51:00,418.0057184365999,418.1918769372862,41.73676250863998,417.8519572789408,992027
2024-09-16 11:54:00,417.9268619121707,418.72179710618735,41.73576700885405,418.1821280940943,943002
2024-09-16 11:57:00,418.1252419046266,418.23793608957016,41.72971652126566,417.698722550056,986526
2024-09-16 12:00:00,417.7267941949073,418.55812387573815,41.75113892597946,418.0807342011647,989857
2024-09-16 12:03:00,418.1036039194421,418.4324671648218,41.74142349520654,418.1559067010679,991520
2024-09-16 12:06:00,418.1241348117072,418.1955980552341,41.68847245295563,416.9823596514712,1003308
2024-09-16 12:09:00,416.8655030139757,417.0630681492617,41.637929533369416,416.9107123140305,974858
2024-09-16 12:12:00,416.9757466775931,418.2049217889776,41.68794799916593,418.0558849644778,946055
2024-09-16 12:15:00,418.0486191187397,418.3975691545818,41.7701661604945,417.6528053632596,922983
2024-09-16 12:18:00,417.64209026563617,417.64209026563617,41.60258392371085,416.2152925813549,1011225
2024-09-16 12:21:00,416.2805439314182,416.8370679007289,41.6229838007508,416.7354868291847,995664
2024-09-16 12:24:00,416.6764358693671,417.07818635455686,41.58917800254808,415.8944460325344,927226
2024-09-16 12:27:00,415.8429720395169,416.1275792062808,41.530407671289446,415.48121632860347,962338
2024-09-16 12:30:00,415.49330864001377,416.1171263096047,41.51406722322727,415.6326020753685,993210
2024-09-16 12:33:00,415.66640087363845,416.6640597989439,41.55906192002422,416.6427779414876,886175
2024-09-16 12:36:00,416.6945192293054,416.8919919625272,41.629600794211925,416.2885880975842,970771
2024-09-16 12:39:00,416.3383594260868,417.3990171734766,41.614948296787134,417.2555904157498,923399
2024-09-16 12:42:00,417.2513916349355,418.3969489833373,41.72637619706468,417.9338944698682,990042
2024-09-16 12:45:00,417.9423033538198,418.2757553237239,41.76395844268427,417.6427251500429,1037242
2024-09-16 12:48:00,417.6201754812773,417.8834932850919,41.72990408626421,417.3194386108855,928891
2024-09-16 12:51:00,417.31759763268406,417.4472935115228,41.627632938110246,416.43333351270303,902222
2024-09-16 12:54:00,416.4513437819352,417.0485251001224,41.61142742016377,416.9687474300448,986294
2024-09-16 12:57:00,416.9647082674746,416.9991063706437,41.59351299890707,416.47261248395296,969842
2024-09-16 13:00:00,416.4810027266984,416.7906388165007,41.61757984065619,41.62177653123548,928534
2024-09-16 13:03:00,416.24934164278136,416.7876498745771,41.53529406590895,415.8317711702785,911506
2024-09-16 13:06:00,415.72406405904826,416.1234854610071,41.56527295848804,416.0986935434124,943691
2024-09-16 13:09:00,416.1275911763608,416.5791946354015,41.56160684314029,415.6556277417536,961628
2024-09-16 13:12:00,415.6605514009601,416.0781871019517,41.4792540166019,414.78092825451125,983106
2024-09-16 13:15:00,414.6524755973408,415.2505161799373,41.46507111446306,414.8687071986069,990786
2024-09-16 13:18:00,414.897913371349,415.4377216495193,41.48278797398404,415.0683639927688,1026508
2024-09-16 13:21:00,415.16104310029135,415.7935536820994,41.46944159371659,415.57852600299447,1035004
